name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,In_DreamTeam
Youri Tielemans,MID,Leicester,0,0,12,0,14,210,26,1,0,3.8,20.6,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,395136,2,1,3,2,-1885,33611,35496,65,FALSE,0,3,0
Hugo Lloris,GK,Spurs,0,0,23,1,0,353,27,0,0,1.8,18,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,2,564232,0,1,0,6,116927,141787,24860,55,TRUE,0,3,0
Craig Cathcart,DEF,Watford,0,0,7,0,0.4,379,27,1,0,2.7,24.2,2021-08-29T13:00:00Z,50,17,0,0,0,0,3,0,10978,0,1,2,1,-1366,411,1777,45,FALSE,0,3,0
Saman Ghoddos,MID,Brentford,0,0,16,0,25.1,85,21,1,0,7.2,11.2,2021-08-28T14:00:00Z,65,2,0,0,0,0,3,0,3766,1,1,36,2,-503,112,615,54,FALSE,0,3,0
Illan Meslier,GK,Leeds,0,0,15,0,0,199,29,1,0,2.5,25.4,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,2,277617,1,1,0,2,-10054,12981,23035,50,FALSE,0,3,0
Francisco Sierralta,DEF,Watford,0,0,15,0,0.1,396,27,1,0,1.6,15.8,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,9437,0,1,0,2,-2500,120,2620,44,FALSE,0,3,0
Jordan Henderson,MID,Liverpool,0,0,6,0,11.1,222,23,1,0,2.3,2.8,2021-08-28T16:30:00Z,73,6,0,0,0,0,3,0,50846,1,1,9,2,-164,6849,7013,50,TRUE,0,3,0
Calum Chambers,DEF,Arsenal,0,0,13,0,0.4,10,24,5,0,3.3,32.2,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,26344,0,5,0,0,-4022,1037,5059,44,FALSE,0,3,0
Dwight McNeil,MID,Burnley,0,1,24,0,25.8,118,29,1,0,6,23,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,18936,1,1,11,3,-472,2817,3289,59,TRUE,0,3,0
David Raya Martin,GK,Brentford,0,0,21,0,0,80,21,1,0,4.2,42.4,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,4,431437,1,1,0,3,93003,124503,31500,45,FALSE,0,3,0
Nick Pope,GK,Burnley,0,0,10,0,0,112,29,1,0,1.2,11.8,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,1,267442,1,1,0,2,-15950,3264,19214,55,TRUE,0,3,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,7,0,0,45,21,1,0,1.5,9.4,2021-08-28T14:00:00Z,88,3,0,0,0,0,3,0,77856,1,1,6,2,-1592,4713,6305,50,TRUE,0,3,0
Heung-Min Son,MID,Spurs,0,2,29,1,34.1,359,27,0,1,10.9,40.8,2021-08-29T13:00:00Z,87,18,0,0,0,0,3,0,2025828,0,1,34,10,181122,318724,137602,101,TRUE,0,3,0
Joseph Willock,MID,Newcastle,0,0,8,0,1.7,19,25,1,0,1.7,11,2021-08-28T14:00:00Z,83,16,0,0,0,0,3,0,120274,2,2,4,2,-7749,13516,21265,60,TRUE,0,3,0
Angelo Ogbonna,DEF,West Ham,0,0,12,0,0.8,409,28,2,0,1.1,7.8,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,14331,2,2,2,1,1568,2891,1323,50,TRUE,0,3,0
Rob Holding,DEF,Arsenal,0,0,17,0,0.2,14,24,5,0,3.6,36,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,103894,0,5,0,0,-21176,3519,24695,44,FALSE,0,3,0
Harry Kane,FWD,Spurs,0,0,2,1,24.2,357,27,0,0,6.4,11.2,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,664425,0,1,29,1,-317,138421,138738,123,TRUE,1,3,0
Seamus Coleman,DEF,Everton,1,1,30,1,1.3,165,22,0,0,1.2,6.8,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,49854,2,0,4,10,-4426,4691,9117,50,FALSE,0,3,0
Harvey Barnes,MID,Leicester,0,0,2,0,7.1,215,26,1,0,2.3,1.6,2021-08-28T14:00:00Z,66,15,0,0,0,0,3,0,683949,2,1,14,2,-178876,32137,211013,69,FALSE,0,3,0
Sergio Reguilón,DEF,Spurs,0,3,31,1,17.4,370,27,0,0,4.1,13.8,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,585442,0,1,10,9,204205,242277,38072,51,TRUE,0,3,0
Timothy Castagne,DEF,Leicester,0,0,9,0,1.8,209,26,1,0,0.9,7,2021-08-28T14:00:00Z,79,15,0,0,0,0,3,0,61318,2,1,0,2,-6115,2948,9063,54,FALSE,0,3,0
Joachim Andersen,DEF,Crystal Palace,0,0,16,0,24.7,488,28,2,0,5.7,25.8,2021-08-28T14:00:00Z,90,19,0,0,0,0,3,0,34896,2,2,6,1,-1441,1510,2951,45,FALSE,0,3,0
Josh Brownhill,MID,Burnley,0,0,6,0,5.5,115,29,1,0,2.9,4,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,269451,1,1,19,1,-20418,9176,29594,45,TRUE,1,3,0
Frederico Rodrigues de Paula Santos,MID,Man Utd,0,0,9,1,3,274,30,0,0,2.6,14,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,59052,1,0,9,2,-6386,10612,16998,50,FALSE,1,3,0
Tyrick Mitchell,DEF,Crystal Palace,0,0,12,0,15.1,162,28,2,0,3.3,16.2,2021-08-28T14:00:00Z,90,19,0,0,0,0,3,0,48034,2,2,2,1,-3251,3391,6642,45,FALSE,0,3,0
Andreas Christensen,DEF,Chelsea,0,0,16,0,0.3,133,23,1,0,2.2,22,2021-08-28T16:30:00Z,90,11,0,0,0,0,3,0,129519,1,1,0,2,19640,35495,15855,50,FALSE,0,3,0
Jack Harrison,MID,Leeds,0,0,11,0,43.2,267,29,1,0,6.1,12,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,265407,1,1,6,2,-43341,16167,59508,59,FALSE,0,3,0
David de Gea,GK,Man Utd,0,0,29,1,0,270,30,0,0,3.5,35.4,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,5,261452,1,0,0,7,-1484,23908,25392,50,FALSE,0,3,0
Neal Maupay,FWD,Brighton,0,0,12,0,32.8,63,22,2,0,5.7,9.6,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,168678,2,0,15,2,-54622,23580,78202,65,TRUE,0,3,0
Tomas Soucek,MID,West Ham,0,0,15,0,1.1,422,28,2,0,4.5,15,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,775679,2,2,29,2,-65201,44685,109886,60,TRUE,0,3,0
Michail Antonio,FWD,West Ham,1,2,46,0,48.3,413,28,2,1,21.2,58.4,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,3317114,2,2,105,11,1011895,1064559,52664,78,TRUE,0,3,0
Yves Bissouma,MID,Brighton,0,0,9,0,4.3,70,22,2,0,2.7,14.4,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,1206675,2,0,8,1,215885,286462,70577,46,TRUE,1,3,0
Luke Ayling,DEF,Leeds,0,0,12,0,2.9,185,29,1,0,1.6,13.4,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,1017292,1,1,0,2,40545,118028,77483,45,FALSE,0,3,0
Ferran Torres,MID,Man City,1,2,51,1,16.2,268,24,0,2,16.8,82.4,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,156323,0,5,69,18,-8283,23995,32278,70,TRUE,0,3,0
Jordan Pickford,GK,Everton,0,0,23,1,10,170,22,0,0,2.9,18.6,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,3,493892,2,0,0,6,-26621,16745,43366,50,FALSE,1,3,0
Bernd Leno,GK,Arsenal,0,0,20,0,0,1,24,5,0,4.3,43,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,5,136757,0,5,0,1,-14559,5164,19723,49,FALSE,0,3,0
Kai Havertz,MID,Chelsea,0,1,21,0,1.8,141,23,1,1,7.4,37.2,2021-08-28T16:30:00Z,45,11,0,0,0,0,3,0,459983,1,1,35,7,-195620,11269,206889,83,FALSE,0,3,0
Martin Ødegaard,MID,Arsenal,0,0,5,0,0.9,558,24,4,0,0.1,0.4,2021-08-28T11:30:00Z,70,12,0,0,0,0,3,0,38900,0,5,0,2,21632,28376,6744,55,FALSE,0,3,0
Michael Keane,DEF,Everton,0,0,22,1,0.3,169,22,0,0,2.8,27.6,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,187748,2,0,0,6,-20233,6562,26795,50,FALSE,0,3,1
Mason Greenwood,MID,Man Utd,0,0,24,1,26.4,289,30,0,1,9.5,37.8,2021-08-29T15:30:00Z,89,20,0,0,0,0,3,0,996847,1,0,31,8,222646,288859,66213,76,FALSE,0,3,0
Adam Masina,DEF,Watford,0,0,18,0,19.7,390,27,1,0,4.8,28.4,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,8448,0,1,0,2,-1008,312,1320,45,FALSE,0,3,0
Daniel Amartey,DEF,Leicester,0,0,16,0,11.1,208,26,1,0,2.9,18.2,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,1398589,2,1,0,2,79847,159602,79755,41,FALSE,0,3,0
César Azpilicueta,DEF,Chelsea,0,0,16,0,5.4,119,23,1,0,4.3,34,2021-08-28T16:30:00Z,90,11,0,0,0,0,3,0,306416,1,1,4,2,-12621,13353,25974,60,FALSE,0,3,0
Lucas Digne,DEF,Everton,0,0,19,1,6.8,168,22,0,0,2.1,4,2021-08-28T14:00:00Z,90,4,0,0,0,0,3,0,1114963,2,0,10,6,-213807,29188,242995,55,FALSE,0,3,0
Sead Kolasinac,DEF,Arsenal,0,0,3,0,0,11,24,5,0,0.4,4,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,8749,0,5,0,-1,-1098,362,1460,44,FALSE,1,3,0
Craig Dawson,DEF,West Ham,0,0,17,0,0.8,414,28,2,0,6.3,26.6,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,30911,2,2,36,1,5009,8110,3101,50,TRUE,0,3,0
Kasper Schmeichel,GK,Leicester,0,0,14,0,0,200,26,1,0,2,19.6,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,3,1528484,2,1,0,3,18354,93357,75003,50,FALSE,0,3,0
Thiago Emiliano da Silva,DEF,Chelsea,0,0,9,0,0,121,23,0,0,3.1,30.8,2021-08-28T16:30:00Z,45,11,0,0,0,0,3,0,173055,1,1,0,1,-42841,3013,45854,54,FALSE,0,3,0
Jadon Sancho,MID,Man Utd,0,0,4,1,7.3,485,30,0,0,0.8,0,2021-08-29T15:30:00Z,71,20,0,0,0,0,3,0,411281,1,0,4,3,-163024,8736,171760,93,FALSE,0,3,0
Aaron Cresswell,DEF,West Ham,1,1,26,0,17.2,411,28,2,0,3.9,20.2,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,1402594,2,2,2,5,24456,117301,92845,55,TRUE,0,3,0
Federico Fernández,DEF,Newcastle,0,0,11,0,0,465,25,2,0,3.3,33.4,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,16143,2,2,0,1,-978,1115,2093,45,TRUE,0,3,0
Mohammed Salisu,DEF,Southampton,0,0,16,0,12.3,351,25,2,0,6,27.6,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,11280,2,2,20,1,2703,3996,1293,45,FALSE,0,3,0
N'Golo Kanté,MID,Chelsea,0,0,10,0,11.3,130,23,1,0,2.1,9.8,2021-08-28T16:30:00Z,45,11,0,0,0,0,3,0,269280,1,1,0,1,-12587,24016,36603,49,FALSE,0,3,0
Wilfred Ndidi,MID,Leicester,0,0,13,0,2,216,26,1,0,2.4,20.4,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,125850,2,1,2,2,-7608,9581,17189,50,FALSE,0,3,0
Matt Ritchie,DEF,Newcastle,0,0,12,0,11.3,292,25,2,0,2.6,10.4,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,26614,2,2,4,1,208,4934,4726,50,TRUE,0,3,0
James Ward-Prowse,MID,Southampton,0,0,8,1,18.3,341,39,0,0,2.4,5.4,2021-09-11T14:00:00Z,90,19,0,0,0,0,4,0,286541,0,0,0,3,-4480,37956,42436,65,TRUE,0,4,0
Bruno Miguel Borges Fernandes,MID,Man Utd,0,1,33,0,33.8,277,38,1,1,10,36.8,2021-09-11T14:00:00Z,84,14,0,0,0,0,4,0,3298340,1,4,29,8,-1126140,100656,1226796,120,TRUE,0,4,0
James McArthur,MID,Crystal Palace,0,0,13,1,5.8,148,34,0,0,1.7,7,2021-09-11T11:30:00Z,90,17,0,0,0,0,4,0,139517,0,3,4,3,82411,122735,40324,45,TRUE,0,4,0
Joshua King,FWD,Watford,0,0,2,0,3.8,468,40,0,0,2.6,3,2021-09-11T14:00:00Z,52,20,0,0,0,0,4,0,26833,2,0,19,1,4427,12902,8475,55,TRUE,0,4,1
Richarlison de Andrade,FWD,Everton,0,0,6,0,2.3,180,35,1,0,2.9,6.2,2021-09-13T19:00:00Z,80,5,0,0,0,0,4,0,964314,1,3,20,2,-206425,167567,373992,75,TRUE,0,4,0
Danny Rose,DEF,Watford,0,0,6,0,13.8,377,40,2,0,3.1,17,2021-09-11T14:00:00Z,90,20,0,0,0,0,4,0,28386,2,0,0,0,-6433,1278,7711,44,TRUE,1,4,0
Ederson Santana de Moraes,GK,Man City,0,0,24,1,0,257,37,0,0,1.9,19,2021-09-11T14:00:00Z,90,9,0,0,0,0,4,2,767438,1,0,0,6,-53341,51210,104551,60,FALSE,0,4,0
Liam Cooper,DEF,Leeds,0,0,14,0,0.3,184,36,3,0,3.4,33.6,2021-09-12T15:30:00Z,90,11,0,0,0,0,4,0,25455,3,0,0,0,-1279,2546,3825,45,TRUE,1,4,0
Matt Targett,DEF,Aston Villa,0,0,3,0,12.1,39,33,3,0,1.6,3.8,2021-09-11T16:30:00Z,90,6,0,0,0,0,4,0,305441,0,3,0,0,-110764,3990,114754,48,FALSE,1,4,0
Adama Traoré,MID,Wolves,0,0,16,1,28.3,435,40,0,0,5.2,15.2,2021-09-11T14:00:00Z,80,18,0,0,0,0,4,0,319053,2,0,8,3,197962,303693,105731,60,FALSE,0,4,0
Jorge Luiz Frello Filho,MID,Chelsea,0,0,12,0,11.8,123,33,0,0,2.9,17,2021-09-11T16:30:00Z,45,2,0,0,0,0,4,0,364405,0,3,0,1,-24718,44010,68728,60,TRUE,0,4,0
Diogo Jota,MID,Liverpool,0,0,22,1,64.4,240,36,0,0,12.9,17.8,2021-09-12T15:30:00Z,81,10,0,0,0,0,4,0,1636980,3,0,47,3,399068,674300,275232,76,FALSE,0,4,0
Ilkay Gündogan,MID,Man City,0,0,18,1,62.4,250,37,0,0,16.4,15,2021-09-11T14:00:00Z,90,9,0,0,0,0,4,0,435851,1,0,87,3,25742,103545,77803,73,FALSE,0,4,0
Luke Shaw,DEF,Man Utd,1,0,32,0,61,275,38,1,0,10.1,34.2,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,3603991,1,4,6,5,-313452,216355,529807,55,TRUE,0,4,0
Declan Rice,MID,West Ham,0,0,13,1,15.8,421,39,0,0,4.6,22.6,2021-09-11T14:00:00Z,90,16,0,0,0,0,4,0,364250,0,0,8,2,-2938,62114,65052,50,FALSE,1,4,0
Harvey Elliott,MID,Liverpool,0,0,8,1,15.2,506,36,0,0,5.6,4.6,2021-09-12T15:30:00Z,62,10,0,0,0,0,4,0,29084,3,0,36,3,12296,22286,9990,55,FALSE,0,4,0
Shane Duffy,DEF,Brighton,0,0,20,1,1,56,32,0,0,1.1,10,2021-09-11T14:00:00Z,90,3,0,0,0,0,4,0,1306541,1,0,0,5,366513,548678,182165,42,FALSE,1,4,0
Juraj Kucka,MID,Watford,0,0,5,0,0.8,495,40,2,0,2,16.4,2021-09-11T14:00:00Z,90,20,0,0,0,0,4,0,2662,2,0,3,2,-135,306,441,55,TRUE,0,4,0
Tyrone Mings,DEF,Aston Villa,0,0,2,0,0.6,38,33,3,0,3,0.8,2021-09-11T16:30:00Z,90,6,0,0,0,0,4,0,635889,0,3,29,0,-166805,33855,200660,50,FALSE,1,4,0
Ainsley Maitland-Niles,MID,Arsenal,0,0,12,1,27,13,31,0,0,5,14.6,2021-09-11T14:00:00Z,81,15,0,0,0,0,4,0,4957,0,1,8,3,-710,308,1018,54,TRUE,0,4,0
Raúl Jiménez,FWD,Wolves,0,0,1,1,27.3,430,40,0,0,4.3,5.2,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,302151,2,0,10,1,84678,195739,111061,74,FALSE,1,4,0
Sean Longstaff,MID,Newcastle,0,0,13,0,1.8,309,38,4,0,1.9,11,2021-09-11T14:00:00Z,90,13,0,0,0,0,4,0,26568,1,4,6,2,361,5035,4674,45,FALSE,0,4,0
Emmanuel Dennis,FWD,Watford,0,0,1,0,4.2,450,40,2,0,1.3,1.4,2021-09-11T14:00:00Z,90,20,0,0,0,0,4,0,754977,2,0,7,1,191749,429994,238245,52,TRUE,1,4,0
Paul Pogba,MID,Man Utd,2,2,36,0,42.8,272,38,1,0,9.4,49.4,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,1526757,1,4,2,9,-50796,266272,317068,77,TRUE,1,4,0
Leandro Trossard,MID,Brighton,0,3,28,1,30.2,64,32,0,1,10,45,2021-09-11T14:00:00Z,90,3,0,0,0,0,4,0,52022,1,0,25,11,-12445,4994,17439,64,FALSE,0,4,0
Christian Nørgaard,MID,Brentford,0,0,9,0,1.1,77,32,1,0,1.7,14,2021-09-11T14:00:00Z,90,4,0,0,0,0,4,0,104389,1,0,2,2,-2245,26520,28765,50,TRUE,0,4,0
Nemanja Matic,MID,Man Utd,0,0,15,0,31,271,38,1,0,5.5,14.6,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,21968,1,4,9,2,-1524,4325,5849,45,TRUE,0,4,0
Brandon Williams,DEF,Norwich,0,0,15,0,11.8,290,31,1,0,4.1,25.2,2021-09-11T14:00:00Z,90,1,0,0,0,0,4,0,492960,0,1,4,2,263252,370968,107716,40,FALSE,0,4,0
Kenny McLean,MID,Norwich,0,0,6,0,3.3,318,31,1,0,3.8,14.2,2021-09-11T14:00:00Z,90,1,0,0,0,0,4,0,3342,0,1,20,2,-127,596,723,49,FALSE,0,4,0
Jeremy Ngakia,DEF,Watford,0,0,14,0,2.3,400,40,2,0,2.2,17.8,2021-09-11T14:00:00Z,90,20,0,0,0,0,4,0,3993,2,0,2,1,-315,238,553,44,TRUE,0,4,0
Sadio Mané,MID,Liverpool,0,0,15,1,21,230,36,0,1,18.7,35.4,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,0,216690,3,0,131,8,-39101,18864,57965,119,FALSE,0,4,0
Jakub Moder,MID,Brighton,0,0,2,0,2.3,75,32,0,0,0.6,1.6,2021-09-11T14:00:00Z,53,3,0,0,0,0,4,0,74808,1,0,2,1,3803,19279,15476,45,FALSE,0,4,0
Trevoh Chalobah,DEF,Chelsea,0,0,28,1,0.4,527,33,0,0,2.6,25.6,2021-09-11T16:30:00Z,90,2,0,0,0,0,4,0,166558,0,3,0,6,-29662,19724,49386,49,TRUE,0,4,0
Andrew Robertson,DEF,Liverpool,0,1,30,1,46.8,234,36,0,0,7,16.8,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,0,112283,3,0,6,7,16840,44854,28014,70,FALSE,0,4,0
Ciaran Clark,DEF,Newcastle,0,0,13,0,10.8,293,38,3,0,2.5,10.6,2021-09-11T14:00:00Z,83,13,0,0,0,0,4,0,9214,1,4,4,1,-1262,371,1633,44,FALSE,0,4,0
John McGinn,MID,Aston Villa,0,0,16,0,58.3,35,33,3,0,8.1,19.2,2021-09-11T16:30:00Z,90,6,0,0,0,0,4,0,71270,0,3,3,1,-28853,2096,30949,60,FALSE,1,4,0
Bukayo Saka,MID,Arsenal,0,0,18,1,51.3,22,31,0,0,16.9,14,2021-09-11T14:00:00Z,90,15,0,0,0,0,4,0,616623,0,1,104,3,-51837,108946,160783,63,TRUE,0,4,0
João Pedro Cavaco Cancelo,DEF,Man City,1,3,39,1,26.8,256,37,0,0,6.2,19.2,2021-09-11T14:00:00Z,90,9,0,0,0,0,4,0,565871,1,0,16,12,-11567,72149,83716,60,FALSE,0,4,0
Johann Berg Gudmundsson,MID,Burnley,1,0,22,0,15.2,108,35,3,0,4.6,30.4,2021-09-13T19:00:00Z,75,8,0,0,0,0,4,0,5612,1,3,0,5,-343,439,782,55,FALSE,0,4,0
Fabio Henrique Tavares,MID,Liverpool,0,0,27,1,4.9,232,36,0,1,11.1,47.2,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,0,49239,3,0,59,7,159,7738,7579,54,FALSE,1,4,0
Pontus Jansson,DEF,Brentford,0,0,11,0,0.3,76,32,1,0,2,17.2,2021-09-11T14:00:00Z,90,4,0,0,0,0,4,0,539815,1,0,2,2,351374,436963,85589,46,TRUE,0,4,0
João Filipe Iria Santos Moutinho,MID,Wolves,0,1,25,1,60.6,426,40,0,0,7.4,12.8,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,41980,2,0,1,4,5269,15892,10623,50,FALSE,0,4,0
Aymeric Laporte,DEF,Man City,0,0,25,1,19.8,259,37,0,0,4.7,19.2,2021-09-11T14:00:00Z,90,9,0,0,0,0,4,0,393601,1,0,8,5,111017,180378,69361,55,FALSE,1,4,0
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,3,57,0,20.6,579,38,1,2,17.8,67.2,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,2235383,1,4,90,13,1983733,2104464,120731,125,TRUE,0,4,0
Mohamed Elyounoussi,MID,Southampton,0,0,1,1,12.1,517,39,0,0,7.6,7.6,2021-09-11T14:00:00Z,90,19,0,0,0,0,4,0,8332,0,0,56,3,4273,6815,2542,55,TRUE,0,4,0
Aaron Ramsdale,GK,Arsenal,0,0,23,1,0,559,31,0,0,0.9,9,2021-09-11T14:00:00Z,90,15,0,0,0,0,4,1,17374,0,1,0,6,6113,10225,4112,45,TRUE,0,4,0
Albert Sambi Lokonga,MID,Arsenal,0,0,21,1,6.7,478,31,0,0,3.9,24.4,2021-09-11T14:00:00Z,61,15,0,0,0,0,4,0,16219,0,1,8,3,-893,3266,4159,50,TRUE,0,4,0
Mohamed Salah,MID,Liverpool,0,0,28,1,53.2,233,36,0,1,17.7,47,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,0,4316524,3,0,77,8,126513,335798,209285,125,FALSE,0,4,1
Wilfried Zaha,MID,Crystal Palace,1,2,44,1,39.6,154,34,0,1,15.9,62.8,2021-09-11T11:30:00Z,90,17,0,0,0,0,4,0,341168,0,3,57,12,-72049,12561,84610,69,TRUE,1,4,0
Freddie Woodman,GK,Newcastle,0,0,10,0,0,513,38,4,0,1.1,10.6,2021-09-11T14:00:00Z,90,13,0,0,0,0,4,2,53785,1,4,0,0,2476,14418,11942,45,FALSE,0,4,0
Robert Sánchez,GK,Brighton,0,0,23,1,0,69,32,0,0,1.2,11.6,2021-09-11T14:00:00Z,90,3,0,0,0,0,4,1,1994204,1,0,0,6,114969,319456,204487,45,FALSE,0,4,0
Ben Mee,DEF,Burnley,0,0,20,0,0.1,106,35,3,1,7.3,48.4,2021-09-13T19:00:00Z,90,8,0,0,0,0,4,0,51728,1,3,24,7,-5600,2559,8159,49,FALSE,0,4,0
Edouard Mendy,GK,Chelsea,0,1,34,1,0,143,33,0,0,5.2,52.4,2021-09-11T16:30:00Z,90,2,0,0,0,0,4,6,942978,0,3,0,9,81500,154684,73184,60,TRUE,0,4,0
Marc Guéhi,DEF,Crystal Palace,0,0,28,1,0.7,477,34,0,0,1.4,13.4,2021-09-11T11:30:00Z,90,17,0,0,0,0,4,0,24974,0,3,0,6,-1129,2300,3429,45,TRUE,0,4,0
Jarrod Bowen,MID,West Ham,0,0,12,1,16.5,420,39,0,0,7,18.8,2021-09-11T14:00:00Z,82,16,0,0,0,0,4,0,72861,0,0,35,3,-18044,5493,23537,64,FALSE,0,4,0
Francisco Machado Mota de Castro Trincão,MID,Wolves,0,0,6,1,14.7,461,40,0,0,5.3,8.6,2021-09-11T14:00:00Z,62,18,0,0,0,0,4,0,75960,2,0,30,3,40113,72452,32339,59,FALSE,0,4,0
Moussa Sissoko,MID,Watford,0,0,10,0,17.2,354,40,2,0,4.8,13.6,2021-09-11T14:00:00Z,90,20,0,0,0,0,4,0,196402,2,0,17,2,75636,131462,55826,45,TRUE,0,4,0
Raphael Dias Belloli,MID,Leeds,0,0,10,0,35.3,196,36,3,0,5.5,16,2021-09-12T15:30:00Z,90,11,0,0,0,0,4,0,1187293,3,0,4,2,-166636,221759,388395,65,TRUE,0,4,0
Rúben Diogo da Silva Neves,MID,Wolves,0,0,17,1,14.6,436,40,0,0,4.2,18.2,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,105462,2,0,9,3,-1813,18484,20297,55,FALSE,0,4,0
Mateo Kovacic,MID,Chelsea,1,2,42,1,17.5,125,33,0,1,9.6,60.8,2021-09-11T16:30:00Z,90,2,0,0,0,0,4,0,94058,0,3,18,13,8889,32961,24072,50,TRUE,0,4,0
Conor Gallagher,MID,Crystal Palace,2,0,21,1,38.2,144,34,0,0,15.5,25.2,2021-09-11T11:30:00Z,90,17,0,0,0,0,4,0,111968,0,3,92,8,86510,118975,32465,55,TRUE,1,4,0
Rico Henry,DEF,Brentford,0,0,9,0,12.9,83,32,1,0,2.3,10.2,2021-09-11T14:00:00Z,90,4,0,0,0,0,4,0,100050,1,0,0,2,11928,34071,22143,45,TRUE,0,4,0
Harry Winks,MID,Spurs,0,0,4,0,0.9,366,34,0,0,0.4,3,2021-09-11T11:30:00Z,59,7,0,0,0,0,4,0,101505,0,3,0,1,5174,25729,20555,45,FALSE,0,4,0
Rodrigo Moreno,FWD,Leeds,0,0,5,0,14.8,187,36,1,0,3.9,7.6,2021-09-12T15:30:00Z,45,11,0,0,0,0,4,0,84281,3,0,17,1,-21083,6416,27499,63,TRUE,0,4,0
Joel Matip,DEF,Liverpool,0,0,27,1,13.4,224,36,0,0,4.5,11.6,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,0,200487,3,0,20,6,82202,146977,64775,50,FALSE,0,4,0
Virgil van Dijk,DEF,Liverpool,0,0,27,1,13.9,229,36,0,0,5,11.6,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,0,1174622,3,0,24,6,-24041,97350,121391,65,FALSE,0,4,1
Saïd Benrahma,MID,West Ham,0,0,13,1,32.3,419,39,0,0,5.9,10.2,2021-09-11T14:00:00Z,62,16,0,0,0,0,4,0,2555058,0,0,16,3,391208,704978,313770,64,FALSE,0,4,1
Max Aarons,DEF,Norwich,0,0,9,0,20,326,31,1,0,6,25.2,2021-09-11T14:00:00Z,90,1,0,0,0,0,4,0,137488,0,1,15,1,-15186,11327,26513,45,FALSE,1,4,0
Demarai Gray,MID,Everton,0,0,25,0,4.8,484,35,1,1,8.2,33.6,2021-09-13T19:00:00Z,87,5,0,0,0,0,4,0,799388,1,3,44,7,614701,802662,187961,56,TRUE,0,4,0
Antonio Rüdiger,DEF,Chelsea,0,0,24,1,1.1,127,33,0,0,1.8,11,2021-09-11T16:30:00Z,90,2,0,0,0,0,4,0,664111,0,3,6,6,45706,154644,108938,55,TRUE,0,4,1
